country_code,country,year,indicator_code,indicator,value,imputed,abs_change,pct_change,avg_annual_change
FIN,Finland,2017,SE.TER.ENRR,matricula_terciaria_bruta_pct,89.34,False,0.72,0.8,0.031
FIN,Finland,2018,SE.TER.ENRR,matricula_terciaria_bruta_pct,89.91,False,0.72,0.8,0.031
FIN,Finland,2019,SE.TER.ENRR,matricula_terciaria_bruta_pct,89.91,False,0.72,0.8,0.031
FIN,Finland,2020,SE.TER.ENRR,matricula_terciaria_bruta_pct,89.8,False,0.72,0.8,0.031
FIN,Finland,2021,SE.TER.ENRR,matricula_terciaria_bruta_pct,90.23,False,0.72,0.8,0.031
FIN,Finland,2022,SE.TER.ENRR,matricula_terciaria_bruta_pct,89.95,False,0.72,0.8,0.031
FIN,Finland,2023,SE.TER.ENRR,matricula_terciaria_bruta_pct,90.22,False,0.72,0.8,0.031
IND,India,2000,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,65.17,False,10.62,16.3,0.462
IND,India,2001,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,66.03,False,10.62,16.3,0.462
IND,India,2002,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,65.87,False,10.62,16.3,0.462
IND,India,2003,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,67.18,False,10.62,16.3,0.462
IND,India,2004,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,67.15,False,10.62,16.3,0.462
IND,India,2005,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,67.655,True,10.62,16.3,0.462
IND,India,2006,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,68.16,False,10.62,16.3,0.462
IND,India,2007,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,68.72,False,10.62,16.3,0.462
IND,India,2008,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,68.5,True,10.62,16.3,0.462
IND,India,2009,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,68.28,False,10.62,16.3,0.462
IND,India,2010,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,68.68,False,10.62,16.3,0.462
IND,India,2011,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,70.76,False,10.62,16.3,0.462
IND,India,2012,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,71.21000000000001,True,10.62,16.3,0.462
IND,India,2013,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,71.66,False,10.62,16.3,0.462
IND,India,2014,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,72.15,False,10.62,16.3,0.462
IND,India,2015,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,71.67,False,10.62,16.3,0.462
IND,India,2016,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,72.19,False,10.62,16.3,0.462
IND,India,2017,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,73.34,False,10.62,16.3,0.462
IND,India,2018,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,73.34,False,10.62,16.3,0.462
IND,India,2019,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,74.47,False,10.62,16.3,0.462
IND,India,2020,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,75.04,False,10.62,16.3,0.462
IND,India,2021,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,74.39,False,10.62,16.3,0.462
IND,India,2022,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,74.98,False,10.62,16.3,0.462
IND,India,2023,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,75.79,False,10.62,16.3,0.462
IND,India,2000,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.0,False,6.66,,0.29
IND,India,2001,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.0,False,6.66,,0.29
IND,India,2002,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.0,True,6.66,,0.29
IND,India,2003,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.0,False,6.66,,0.29
IND,India,2004,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.0,False,6.66,,0.29
IND,India,2005,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.0,False,6.66,,0.29
IND,India,2006,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.0,False,6.66,,0.29
IND,India,2007,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.0,False,6.66,,0.29
IND,India,2008,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.0,False,6.66,,0.29
IND,India,2009,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.0,False,6.66,,0.29
IND,India,2010,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.0,False,6.66,,0.29
IND,India,2011,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.0,False,6.66,,0.29
IND,India,2012,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.0,False,6.66,,0.29
IND,India,2013,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.0,False,6.66,,0.29
IND,India,2014,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.34,True,6.66,,0.29
IND,India,2015,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,0.68,False,6.66,,0.29
IND,India,2016,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,1.285,True,6.66,,0.29
IND,India,2017,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,1.89,False,6.66,,0.29
IND,India,2018,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,2.9,False,6.66,,0.29
IND,India,2019,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,3.38,False,6.66,,0.29
IND,India,2020,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,4.4,False,6.66,,0.29
IND,India,2021,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,5.28,False,6.66,,0.29
IND,India,2022,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,5.99,False,6.66,,0.29
IND,India,2023,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,6.66,False,6.66,,0.29
IND,India,2000,SE.PRM.ENRR,matricula_primaria_bruta_pct,83.29,True,19.81,23.78,0.861
IND,India,2001,SE.PRM.ENRR,matricula_primaria_bruta_pct,83.29,False,19.81,23.78,0.861
IND,India,2002,SE.PRM.ENRR,matricula_primaria_bruta_pct,83.96,False,19.81,23.78,0.861
IND,India,2003,SE.PRM.ENRR,matricula_primaria_bruta_pct,84.66,False,19.81,23.78,0.861
IND,India,2004,SE.PRM.ENRR,matricula_primaria_bruta_pct,85.445,True,19.81,23.78,0.861
IND,India,2005,SE.PRM.ENRR,matricula_primaria_bruta_pct,86.23,False,19.81,23.78,0.861
IND,India,2006,SE.PRM.ENRR,matricula_primaria_bruta_pct,87.5,False,19.81,23.78,0.861
IND,India,2007,SE.PRM.ENRR,matricula_primaria_bruta_pct,88.13,True,19.81,23.78,0.861
IND,India,2008,SE.PRM.ENRR,matricula_primaria_bruta_pct,88.76,False,19.81,23.78,0.861
IND,India,2009,SE.PRM.ENRR,matricula_primaria_bruta_pct,90.35,False,19.81,23.78,0.861
IND,India,2010,SE.PRM.ENRR,matricula_primaria_bruta_pct,91.71,False,19.81,23.78,0.861
IND,India,2011,SE.PRM.ENRR,matricula_primaria_bruta_pct,91.9,False,19.81,23.78,0.861
IND,India,2012,SE.PRM.ENRR,matricula_primaria_bruta_pct,92.86,False,19.81,23.78,0.861
IND,India,2013,SE.PRM.ENRR,matricula_primaria_bruta_pct,93.44,False,19.81,23.78,0.861
IND,India,2014,SE.PRM.ENRR,matricula_primaria_bruta_pct,94.79,False,19.81,23.78,0.861
IND,India,2015,SE.PRM.ENRR,matricula_primaria_bruta_pct,95.18,False,19.81,23.78,0.861
IND,India,2016,SE.PRM.ENRR,matricula_primaria_bruta_pct,96.37,False,19.81,23.78,0.861
IND,India,2017,SE.PRM.ENRR,matricula_primaria_bruta_pct,96.71,False,19.81,23.78,0.861
IND,India,2018,SE.PRM.ENRR,matricula_primaria_bruta_pct,97.16,False,19.81,23.78,0.861
IND,India,2019,SE.PRM.ENRR,matricula_primaria_bruta_pct,98.91,False,19.81,23.78,0.861
IND,India,2020,SE.PRM.ENRR,matricula_primaria_bruta_pct,99.8,False,19.81,23.78,0.861
IND,India,2021,SE.PRM.ENRR,matricula_primaria_bruta_pct,100.74,False,19.81,23.78,0.861
IND,India,2022,SE.PRM.ENRR,matricula_primaria_bruta_pct,102.09,False,19.81,23.78,0.861
IND,India,2023,SE.PRM.ENRR,matricula_primaria_bruta_pct,103.1,False,19.81,23.78,0.861
IND,India,2000,SE.SEC.ENRR,matricula_secundaria_bruta_pct,56.12,False,20.99,37.4,0.913
IND,India,2001,SE.SEC.ENRR,matricula_secundaria_bruta_pct,57.16,False,20.99,37.4,0.913
IND,India,2002,SE.SEC.ENRR,matricula_secundaria_bruta_pct,57.49,False,20.99,37.4,0.913
IND,India,2003,SE.SEC.ENRR,matricula_secundaria_bruta_pct,58.3,False,20.99,37.4,0.913
IND,India,2004,SE.SEC.ENRR,matricula_secundaria_bruta_pct,59.8,False,20.99,37.4,0.913
IND,India,2005,SE.SEC.ENRR,matricula_secundaria_bruta_pct,60.355,True,20.99,37.4,0.913
IND,India,2006,SE.SEC.ENRR,matricula_secundaria_bruta_pct,60.91,False,20.99,37.4,0.913
IND,India,2007,SE.SEC.ENRR,matricula_secundaria_bruta_pct,63.44,False,20.99,37.4,0.913
IND,India,2008,SE.SEC.ENRR,matricula_secundaria_bruta_pct,63.22,False,20.99,37.4,0.913
IND,India,2009,SE.SEC.ENRR,matricula_secundaria_bruta_pct,63.9,False,20.99,37.4,0.913
IND,India,2010,SE.SEC.ENRR,matricula_secundaria_bruta_pct,64.76,False,20.99,37.4,0.913
IND,India,2011,SE.SEC.ENRR,matricula_secundaria_bruta_pct,65.32,False,20.99,37.4,0.913
IND,India,2012,SE.SEC.ENRR,matricula_secundaria_bruta_pct,66.91,False,20.99,37.4,0.913
IND,India,2013,SE.SEC.ENRR,matricula_secundaria_bruta_pct,67.58,False,20.99,37.4,0.913
IND,India,2014,SE.SEC.ENRR,matricula_secundaria_bruta_pct,68.645,True,20.99,37.4,0.913
IND,India,2015,SE.SEC.ENRR,matricula_secundaria_bruta_pct,69.71,False,20.99,37.4,0.913
IND,India,2016,SE.SEC.ENRR,matricula_secundaria_bruta_pct,70.11,True,20.99,37.4,0.913
IND,India,2017,SE.SEC.ENRR,matricula_secundaria_bruta_pct,70.51,False,20.99,37.4,0.913
IND,India,2018,SE.SEC.ENRR,matricula_secundaria_bruta_pct,72.22,False,20.99,37.4,0.913
IND,India,2019,SE.SEC.ENRR,matricula_secundaria_bruta_pct,73.09,False,20.99,37.4,0.913
IND,India,2020,SE.SEC.ENRR,matricula_secundaria_bruta_pct,73.14,False,20.99,37.4,0.913
IND,India,2021,SE.SEC.ENRR,matricula_secundaria_bruta_pct,74.24000000000001,True,20.99,37.4,0.913
IND,India,2022,SE.SEC.ENRR,matricula_secundaria_bruta_pct,75.34,False,20.99,37.4,0.913
IND,India,2023,SE.SEC.ENRR,matricula_secundaria_bruta_pct,77.11,False,20.99,37.4,0.913
IND,India,2000,SE.TER.ENRR,matricula_terciaria_bruta_pct,10.96,False,20.59,187.86,0.895
IND,India,2001,SE.TER.ENRR,matricula_terciaria_bruta_pct,11.65,False,20.59,187.86,0.895
IND,India,2002,SE.TER.ENRR,matricula_terciaria_bruta_pct,12.88,False,20.59,187.86,0.895
IND,India,2003,SE.TER.ENRR,matricula_terciaria_bruta_pct,13.75,False,20.59,187.86,0.895
IND,India,2004,SE.TER.ENRR,matricula_terciaria_bruta_pct,14.64,False,20.59,187.86,0.895
IND,India,2005,SE.TER.ENRR,matricula_terciaria_bruta_pct,15.85,False,20.59,187.86,0.895
IND,India,2006,SE.TER.ENRR,matricula_terciaria_bruta_pct,15.68,False,20.59,187.86,0.895
IND,India,2007,SE.TER.ENRR,matricula_terciaria_bruta_pct,16.78333333333333,True,20.59,187.86,0.895
IND,India,2008,SE.TER.ENRR,matricula_terciaria_bruta_pct,17.886666666666667,True,20.59,187.86,0.895
IND,India,2009,SE.TER.ENRR,matricula_terciaria_bruta_pct,18.99,False,20.59,187.86,0.895
IND,India,2010,SE.TER.ENRR,matricula_terciaria_bruta_pct,20.56,False,20.59,187.86,0.895
IND,India,2011,SE.TER.ENRR,matricula_terciaria_bruta_pct,20.58,False,20.59,187.86,0.895
IND,India,2012,SE.TER.ENRR,matricula_terciaria_bruta_pct,21.82,True,20.59,187.86,0.895
IND,India,2013,SE.TER.ENRR,matricula_terciaria_bruta_pct,23.06,False,20.59,187.86,0.895
IND,India,2014,SE.TER.ENRR,matricula_terciaria_bruta_pct,23.8,False,20.59,187.86,0.895
IND,India,2015,SE.TER.ENRR,matricula_terciaria_bruta_pct,24.53,False,20.59,187.86,0.895
IND,India,2016,SE.TER.ENRR,matricula_terciaria_bruta_pct,25.49,False,20.59,187.86,0.895
IND,India,2017,SE.TER.ENRR,matricula_terciaria_bruta_pct,26.52,False,20.59,187.86,0.895
IND,India,2018,SE.TER.ENRR,matricula_terciaria_bruta_pct,26.88,False,20.59,187.86,0.895
IND,India,2019,SE.TER.ENRR,matricula_terciaria_bruta_pct,28.09,False,20.59,187.86,0.895
IND,India,2020,SE.TER.ENRR,matricula_terciaria_bruta_pct,29.88,False,20.59,187.86,0.895
IND,India,2021,SE.TER.ENRR,matricula_terciaria_bruta_pct,30.07,False,20.59,187.86,0.895
IND,India,2022,SE.TER.ENRR,matricula_terciaria_bruta_pct,30.84,False,20.59,187.86,0.895
IND,India,2023,SE.TER.ENRR,matricula_terciaria_bruta_pct,31.55,False,20.59,187.86,0.895
KOR,"Korea, Rep.",2000,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,97.47,False,1.76,1.81,0.077
KOR,"Korea, Rep.",2001,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,97.72,False,1.76,1.81,0.077
KOR,"Korea, Rep.",2002,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,97.345,True,1.76,1.81,0.077
KOR,"Korea, Rep.",2003,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,96.97,False,1.76,1.81,0.077
KOR,"Korea, Rep.",2004,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,97.75,False,1.76,1.81,0.077
KOR,"Korea, Rep.",2005,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,97.62,False,1.76,1.81,0.077
KOR,"Korea, Rep.",2006,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,98.15,False,1.76,1.81,0.077
KOR,"Korea, Rep.",2007,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,98.13,False,1.76,1.81,0.077
KOR,"Korea, Rep.",2008,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,98.68,False,1.76,1.81,0.077
KOR,"Korea, Rep.",2009,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,97.6,False,1.76,1.81,0.077
KOR,"Korea, Rep.",2010,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,97.63,False,1.76,1.81,0.077
KOR,"Korea, Rep.",2011,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,97.93,False,1.76,1.81,0.077
KOR,"Korea, Rep.",2012,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,98.16,False,1.76,1.81,0.077
KOR,"Korea, Rep.",2013,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,98.01,False,1.76,1.81,0.077
KOR,"Korea, Rep.",2014,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,98.0,False,1.76,1.81,0.077
KOR,"Korea, Rep.",2015,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,98.54,False,1.76,1.81,0.077
KOR,"Korea, Rep.",2016,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,98.3,False,1.76,1.81,0.077
KOR,"Korea, Rep.",2017,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,98.14333333333332,True,1.76,1.81,0.077
KOR,"Korea, Rep.",2018,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,97.98666666666666,True,1.76,1.81,0.077
KOR,"Korea, Rep.",2019,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,97.83,False,1.76,1.81,0.077
KOR,"Korea, Rep.",2020,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,99.33,False,1.76,1.81,0.077
KOR,"Korea, Rep.",2021,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,99.39,False,1.76,1.81,0.077
KOR,"Korea, Rep.",2022,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,99.31,True,1.76,1.81,0.077
KOR,"Korea, Rep.",2023,SE.ADT.LITR.ZS,alfabetizacao_adultos_pct,99.23,False,1.76,1.81,0.077
KOR,"Korea, Rep.",2000,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,1.47,False,3.83,260.54,0.167
KOR,"Korea, Rep.",2001,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,2.08,False,3.83,260.54,0.167
KOR,"Korea, Rep.",2002,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,1.55,False,3.83,260.54,0.167
KOR,"Korea, Rep.",2003,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,2.18,False,3.83,260.54,0.167
KOR,"Korea, Rep.",2004,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,1.98,False,3.83,260.54,0.167
KOR,"Korea, Rep.",2005,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,2.68,False,3.83,260.54,0.167
KOR,"Korea, Rep.",2006,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,3.22,False,3.83,260.54,0.167
KOR,"Korea, Rep.",2007,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,2.35,False,3.83,260.54,0.167
KOR,"Korea, Rep.",2008,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,2.69,False,3.83,260.54,0.167
KOR,"Korea, Rep.",2009,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,3.08,False,3.83,260.54,0.167
KOR,"Korea, Rep.",2010,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,2.48,False,3.83,260.54,0.167
KOR,"Korea, Rep.",2011,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,2.73,False,3.83,260.54,0.167
KOR,"Korea, Rep.",2012,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,4.11,False,3.83,260.54,0.167
KOR,"Korea, Rep.",2013,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,3.77,False,3.83,260.54,0.167
KOR,"Korea, Rep.",2014,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,3.55,False,3.83,260.54,0.167
KOR,"Korea, Rep.",2015,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,3.73,True,3.83,260.54,0.167
KOR,"Korea, Rep.",2016,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,3.91,False,3.83,260.54,0.167
KOR,"Korea, Rep.",2017,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,4.29,False,3.83,260.54,0.167
KOR,"Korea, Rep.",2018,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,4.22,False,3.83,260.54,0.167
KOR,"Korea, Rep.",2019,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,4.5,False,3.83,260.54,0.167
KOR,"Korea, Rep.",2020,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,4.96,False,3.83,260.54,0.167
KOR,"Korea, Rep.",2021,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,5.27,True,3.83,260.54,0.167
KOR,"Korea, Rep.",2022,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,5.58,False,3.83,260.54,0.167
KOR,"Korea, Rep.",2023,SE.XPD.TOTL.GD.ZS,gasto_publico_educacao_pct_pib,5.3,False,3.83,260.54,0.167
KOR,"Korea, Rep.",2000,SE.PRM.ENRR,matricula_primaria_bruta_pct,95.8,True,2.43,2.54,0.106
KOR,"Korea, Rep.",2001,SE.PRM.ENRR,matricula_primaria_bruta_pct,95.8,False,2.43,2.54,0.106
KOR,"Korea, Rep.",2002,SE.PRM.ENRR,matricula_primaria_bruta_pct,95.21,False,2.43,2.54,0.106
KOR,"Korea, Rep.",2003,SE.PRM.ENRR,matricula_primaria_bruta_pct,94.58,False,2.43,2.54,0.106
KOR,"Korea, Rep.",2004,SE.PRM.ENRR,matricula_primaria_bruta_pct,95.215,True,2.43,2.54,0.106
KOR,"Korea, Rep.",2005,SE.PRM.ENRR,matricula_primaria_bruta_pct,95.85,False,2.43,2.54,0.106
KOR,"Korea, Rep.",2006,SE.PRM.ENRR,matricula_primaria_bruta_pct,95.89,False,2.43,2.54,0.106
KOR,"Korea, Rep.",2007,SE.PRM.ENRR,matricula_primaria_bruta_pct,96.38,False,2.43,2.54,0.106
KOR,"Korea, Rep.",2008,SE.PRM.ENRR,matricula_primaria_bruta_pct,96.02,False,2.43,2.54,0.106
KOR,"Korea, Rep.",2009,SE.PRM.ENRR,matricula_primaria_bruta_pct,95.5,False,2.43,2.54,0.106
KOR,"Korea, Rep.",2010,SE.PRM.ENRR,matricula_primaria_bruta_pct,96.84,False,2.43,2.54,0.106
KOR,"Korea, Rep.",2011,SE.PRM.ENRR,matricula_primaria_bruta_pct,96.39,False,2.43,2.54,0.106
KOR,"Korea, Rep.",2012,SE.PRM.ENRR,matricula_primaria_bruta_pct,96.41,False,2.43,2.54,0.106
KOR,"Korea, Rep.",2013,SE.PRM.ENRR,matricula_primaria_bruta_pct,96.12,False,2.43,2.54,0.106
KOR,"Korea, Rep.",2014,SE.PRM.ENRR,matricula_primaria_bruta_pct,97.4,False,2.43,2.54,0.106
KOR,"Korea, Rep.",2015,SE.PRM.ENRR,matricula_primaria_bruta_pct,96.26,False,2.43,2.54,0.106
KOR,"Korea, Rep.",2016,SE.PRM.ENRR,matricula_primaria_bruta_pct,97.89,False,2.43,2.54,0.106
KOR,"Korea, Rep.",2017,SE.PRM.ENRR,matricula_primaria_bruta_pct,97.955,True,2.43,2.54,0.106
KOR,"Korea, Rep.",2018,SE.PRM.ENRR,matricula_primaria_bruta_pct,98.02,False,2.43,2.54,0.106
KOR,"Korea, Rep.",2019,SE.PRM.ENRR,matricula_primaria_bruta_pct,98.01,False,2.43,2.54,0.106
KOR,"Korea, Rep.",2020,SE.PRM.ENRR,matricula_primaria_bruta_pct,98.155,True,2.43,2.54,0.106
KOR,"Korea, Rep.",2021,SE.PRM.ENRR,matricula_primaria_bruta_pct,98.3,False,2.43,2.54,0.106
KOR,"Korea, Rep.",2022,SE.PRM.ENRR,matricula_primaria_bruta_pct,98.78,False,2.43,2.54,0.106
KOR,"Korea, Rep.",2023,SE.PRM.ENRR,matricula_primaria_bruta_pct,98.23,False,2.43,2.54,0.106
KOR,"Korea, Rep.",2000,SE.SEC.ENRR,matricula_secundaria_bruta_pct,95.54,True,3.29,3.44,0.143
KOR,"Korea, Rep.",2001,SE.SEC.ENRR,matricula_secundaria_bruta_pct,95.54,False,3.29,3.44,0.143
KOR,"Korea, Rep.",2002,SE.SEC.ENRR,matricula_secundaria_bruta_pct,94.66,False,3.29,3.44,0.143
KOR,"Korea, Rep.",2003,SE.SEC.ENRR,matricula_secundaria_bruta_pct,95.75,False,3.29,3.44,0.143
KOR,"Korea, Rep.",2004,SE.SEC.ENRR,matricula_secundaria_bruta_pct,95.17,False,3.29,3.44,0.143
KOR,"Korea, Rep.",2005,SE.SEC.ENRR,matricula_secundaria_bruta_pct,95.86,False,3.29,3.44,0.143
KOR,"Korea, Rep.",2006,SE.SEC.ENRR,matricula_secundaria_bruta_pct,96.085,True,3.29,3.44,0.143
KOR,"Korea, Rep.",2007,SE.SEC.ENRR,matricula_secundaria_bruta_pct,96.31,False,3.29,3.44,0.143
KOR,"Korea, Rep.",2008,SE.SEC.ENRR,matricula_secundaria_bruta_pct,96.11,False,3.29,3.44,0.143
KOR,"Korea, Rep.",2009,SE.SEC.ENRR,matricula_secundaria_bruta_pct,96.2,True,3.29,3.44,0.143
KOR,"Korea, Rep.",2010,SE.SEC.ENRR,matricula_secundaria_bruta_pct,96.29,False,3.29,3.44,0.143
KOR,"Korea, Rep.",2011,SE.SEC.ENRR,matricula_secundaria_bruta_pct,96.4,True,3.29,3.44,0.143
KOR,"Korea, Rep.",2012,SE.SEC.ENRR,matricula_secundaria_bruta_pct,96.51,False,3.29,3.44,0.143
KOR,"Korea, Rep.",2013,SE.SEC.ENRR,matricula_secundaria_bruta_pct,96.915,True,3.29,3.44,0.143
KOR,"Korea, Rep.",2014,SE.SEC.ENRR,matricula_secundaria_bruta_pct,97.32,False,3.29,3.44,0.143
KOR,"Korea, Rep.",2015,SE.SEC.ENRR,matricula_secundaria_bruta_pct,97.39,False,3.29,3.44,0.143
KOR,"Korea, Rep.",2016,SE.SEC.ENRR,matricula_secundaria_bruta_pct,97.59,False,3.29,3.44,0.143
KOR,"Korea, Rep.",2017,SE.SEC.ENRR,matricula_secundaria_bruta_pct,97.35,False,3.29,3.44,0.143
KOR,"Korea, Rep.",2018,SE.SEC.ENRR,matricula_secundaria_bruta_pct,97.6,False,3.29,3.44,0.143
KOR,"Korea, Rep.",2019,SE.SEC.ENRR,matricula_secundaria_bruta_pct,98.22,False,3.29,3.44,0.143
KOR,"Korea, Rep.",2020,SE.SEC.ENRR,matricula_secundaria_bruta_pct,98.34,False,3.29,3.44,0.143
KOR,"Korea, Rep.",2021,SE.SEC.ENRR,matricula_secundaria_bruta_pct,98.3,False,3.29,3.44,0.143
KOR,"Korea, Rep.",2022,SE.SEC.ENRR,matricula_secundaria_bruta_pct,98.83,False,3.29,3.44,0.143
KOR,"Korea, Rep.",2023,SE.SEC.ENRR,matricula_secundaria_bruta_pct,98.83,False,3.29,3.44,0.143
KOR,"Korea, Rep.",2000,SE.TER.ENRR,matricula_terciaria_bruta_pct,95.33,False,3.52,3.69,0.153
KOR,"Korea, Rep.",2001,SE.TER.ENRR,matricula_terciaria_bruta_pct,94.51,False,3.52,3.69,0.153
KOR,"Korea, Rep.",2002,SE.TER.ENRR,matricula_terciaria_bruta_pct,95.45,False,3.52,3.69,0.153
KOR,"Korea, Rep.",2003,SE.TER.ENRR,matricula_terciaria_bruta_pct,95.52,False,3.52,3.69,0.153
KOR,"Korea, Rep.",2004,SE.TER.ENRR,matricula_terciaria_bruta_pct,96.19,False,3.52,3.69,0.153
KOR,"Korea, Rep.",2005,SE.TER.ENRR,matricula_terciaria_bruta_pct,94.6,False,3.52,3.69,0.153
KOR,"Korea, Rep.",2006,SE.TER.ENRR,matricula_terciaria_bruta_pct,95.83,False,3.52,3.69,0.153
KOR,"Korea, Rep.",2007,SE.TER.ENRR,matricula_terciaria_bruta_pct,95.8,True,3.52,3.69,0.153
KOR,"Korea, Rep.",2008,SE.TER.ENRR,matricula_terciaria_bruta_pct,95.77,False,3.52,3.69,0.153
KOR,"Korea, Rep.",2009,SE.TER.ENRR,matricula_terciaria_bruta_pct,95.98,False,3.52,3.69,0.153
